,SNUADC/ECG_II,SNUADC/ECG_V5,SNUADC/ART,SNUADC/FEM,SNUADC/CVP,BIS/BIS,BIS/EEG1_WAV,BIS/EEG2_WAV,BIS/EMG,BIS/SEF,BIS/SQI,BIS/SR,BIS/TOTPOW,Orchestra/RFTN20_CE,Orchestra/RFTN20_CP,Orchestra/RFTN20_CT,Orchestra/RFTN20_RATE,Orchestra/RFTN20_VOL,Solar8000/VENT_MAWP,Solar8000/VENT_RR,Solar8000/VENT_TV,Solar8000/VENT_PPLAT,Solar8000/VENT_PIP,Solar8000/VENT_MV,Solar8000/VENT_INSP_TM,Solar8000/BT
1148,0.09952,0.0797709,55.375,-16.7093,274.59,42.6,24.15,18.15,26.6,13.28,81.4,0.9,58.16,2.081,1.415,2.0,0.0,6.256,,,,,,,,
1149,0.0501471,0.0698963,80.0614,-16.7093,274.59,43.4,-11.85,1.45,26.69,13.29,81.4,0.9,58.16,2.075,1.412,2.0,0.0,6.256,4.0,13.0,352.0,16.0,16.0,4.6,1.6,
1150,-0.00910027,0.0106489,53.4001,-16.7093,274.59,43.6,6.75,8.35,26.63,13.35,81.4,0.9,58.15,2.063,1.406,2.0,0.0,6.256,,,,,,,,
1151,0.0402726,-0.0189748,82.0363,-16.7093,274.59,43.7,46.1,45.35,26.19,13.35,80.1,0.9,58.15,2.063,1.406,2.0,48.118,6.256,4.0,13.0,352.0,16.0,16.0,4.6,1.6,
1152,0.425381,0.129144,51.4252,-16.7093,274.59,43.6,5.35,-2.65,26.42,13.35,78.8,0.9,58.15,2.056,1.438,2.0,48.118,6.263,,,,,,,,
1153,0.0600217,0.0600217,62.2872,-16.7093,274.59,43.4,46.55,43.2,26.09,13.37,78.8,0.9,58.29,2.052,1.481,2.0,48.118,6.272,4.0,13.0,352.0,16.0,16.0,4.6,1.6,
1154,0.0106489,0.0402726,47.4753,-15.7219,274.59,43.1,13.95,9.15,25.79,13.33,78.8,0.9,58.32,1.862,1.543,2.0,48.118,6.285,,,,,,,,
1155,0.0896454,0.0797709,55.375,-15.7219,274.59,42.3,14.85,15.95,25.7,13.43,78.8,0.9,58.22,2.041,1.612,2.0,48.118,6.3,4.0,13.0,352.0,16.0,16.0,4.6,1.6,
1156,0.0402726,0.0501471,84.9987,-45.3456,273.603,41.9,-30.5,-16.95,25.8,13.48,79.5,0.9,58.23,2.038,1.671,2.0,48.118,6.313,,,,,,,,
1157,-0.00910027,0.030398,54.3876,-70.032,274.59,41.1,38.85,30.5,25.79,13.61,80.8,0.9,58.15,2.034,1.729,2.0,48.118,6.326,4.0,13.0,353.0,16.0,16.0,4.6,1.6,
1158,0.0501471,0.000774297,77.0991,-79.9066,274.59,40.7,30.05,21.3,25.77,13.34,81.4,0.9,58.17,2.032,1.786,2.0,48.118,6.339,,,,,,,,
1159,0.435255,0.178517,49.4503,11.9269,274.59,40.7,6.15,6.55,25.98,13.23,81.4,0.9,58.24,2.03,1.846,2.0,48.118,6.353,4.0,13.0,353.0,16.0,16.0,4.6,1.6,
1160,0.0501471,0.0698963,67.2245,6.98963,274.59,40.7,7.2,5.6,26.09,13.06,81.4,0.9,58.55,2.027,1.959,2.0,48.118,6.38,,,,,,,,
1161,0.0106489,0.0402726,47.4753,12.9144,274.59,41.1,24.25,23.55,26.16,13.13,81.4,0.9,58.52,2.027,1.983,2.0,12.664,6.386,4.0,13.0,353.0,16.0,16.0,4.6,1.6,
1162,0.0797709,0.0797709,55.375,12.9144,275.578,41.1,23.75,6.2,26.07,13.01,81.4,0.9,58.53,2.026,2.002,2.0,12.664,6.391,,,,,,,,
1163,0.0402726,0.0698963,75.1241,15.8767,274.59,41.1,21.75,9.55,25.97,13.17,81.4,0.9,58.55,2.026,2.003,2.0,12.664,6.394,4.0,13.0,350.0,16.0,16.0,4.6,1.6,
1164,-0.0189748,0.0501471,54.3876,13.9018,274.59,40.6,5.9,10.2,27.23,13.16,82.1,0.9,58.57,2.026,2.008,2.0,12.664,6.398,,,,,,,,
1165,0.0501471,0.000774297,85.9862,14.8893,274.59,40.6,39.95,25.7,27.76,13.13,83.3,0.9,58.59,2.026,2.015,2.0,12.664,6.402,4.0,13.0,350.0,16.0,16.0,4.6,1.6,
1166,0.593248,0.593248,52.4126,19.8266,275.578,40.3,10.9,4.45,27.86,13.13,84.0,0.9,58.56,2.026,2.016,2.0,12.664,6.405,,,,,,,,
1167,0.0600217,0.0797709,65.2496,18.8391,275.578,40.7,27.0,19.55,27.8,13.13,82.7,0.9,58.56,2.026,2.02,2.0,12.664,6.409,4.0,13.0,350.0,16.0,16.0,4.6,1.6,
1168,-0.00910027,0.0402726,47.4753,15.8767,274.59,40.7,-5.05,9.55,27.98,13.13,81.4,0.9,58.56,2.026,2.022,2.0,12.664,6.412,,,,,,,,
1169,0.0501471,0.0698963,58.3374,4.02726,275.578,40.7,41.9,31.9,26.55,13.05,81.4,0.9,58.66,2.025,2.027,2.0,12.664,6.416,4.0,13.0,350.0,16.0,16.0,4.6,1.6,
1170,0.0501471,0.0698963,61.2997,19.8266,274.59,40.7,-5.05,1.8,25.83,12.81,81.4,0.9,58.66,2.026,2.033,2.0,12.664,6.423,,,,,,,,
1171,0.0106489,0.0402726,54.3876,-30.5337,274.59,40.7,18.6,3.95,25.76,12.62,81.4,0.9,58.77,2.026,2.033,2.0,8.06,6.423,4.0,13.0,353.0,16.0,16.0,4.6,1.6,
1172,0.0501471,0.000774297,82.0363,20.814,273.603,40.7,29.85,38.3,25.57,12.62,81.4,0.9,58.86,2.026,2.032,2.0,8.06,6.426,,,,,,,,
1173,0.68212,0.642621,50.4377,16.8642,275.578,39.0,-11.55,-11.8,25.58,12.56,81.4,0.9,58.9,2.026,2.031,2.0,8.06,6.429,4.0,13.0,353.0,16.0,16.0,4.6,1.6,
1174,0.0600217,0.129144,70.1869,10.9395,-0.910027,37.9,52.7,36.6,25.73,12.43,81.4,0.9,58.96,2.026,2.026,2.0,8.06,6.431,,,,,,,,
1175,-0.00910027,0.0501471,48.4628,48.4628,-12.7595,37.0,7.1,6.05,26.02,12.32,82.7,0.9,59.11,2.026,2.021,2.0,8.06,6.433,4.0,13.0,353.0,16.0,16.0,4.6,1.6,
1176,0.0600217,0.0797709,56.3625,56.3625,-2.88494,37.3,35.4,28.05,25.87,12.27,84.0,0.9,59.21,2.026,2.024,2.0,8.06,6.435,,,,,,,,
1177,0.0402726,0.148893,58.3374,54.3876,-9.79714,38.0,1.15,9.15,26.19,12.32,85.3,0.9,59.29,2.026,2.018,2.0,8.06,6.438,4.0,13.0,354.0,16.0,16.0,4.6,1.6,
1178,0.000774297,0.0797709,54.3876,58.3374,-3.8724,37.4,22.55,17.7,26.06,12.47,86.5,0.9,59.32,2.026,2.013,2.0,8.06,6.439,,,,,,,,
1179,0.0402726,-0.0288494,87.9611,87.9611,-3.8724,36.8,2.1,20.75,25.83,12.28,87.8,0.9,59.39,2.025,2.01,2.0,8.06,6.441,4.0,13.0,354.0,16.0,16.0,4.6,1.6,
1180,0.287137,0.425381,50.4377,31.6761,-4.85986,36.6,21.1,12.65,25.85,12.35,89.1,0.8,59.29,2.025,2.005,2.0,8.06,6.446,,,,,,,,
1181,0.0600217,0.0600217,68.2119,76.1116,-5.84731,36.4,19.95,8.65,25.97,12.47,89.7,0.8,59.25,2.025,2.002,2.0,9.947,6.447,4.0,13.0,354.0,16.0,16.0,4.6,1.6,
1182,0.000774297,0.0402726,48.4628,50.4377,-4.85986,36.7,19.65,25.85,26.13,12.37,89.7,0.8,59.26,2.025,2.003,2.0,9.947,6.448,,,,,,,,
1183,0.0600217,0.0106489,59.3248,63.2747,-4.85986,37.5,0.15,8.3,26.14,12.59,89.7,0.8,59.18,2.025,2.006,2.0,9.947,6.452,4.0,13.0,354.0,16.0,16.0,4.6,1.6,
1184,0.0402726,0.0698963,46.4879,39.5757,-4.85986,39.3,27.45,20.45,26.15,12.76,90.4,0.8,59.06,2.025,2.0,2.0,9.947,6.454,,,,,,,,
1185,0.129144,0.129144,55.375,53.4001,-4.85986,40.0,11.35,11.3,26.13,12.78,91.7,0.8,58.86,2.024,2.001,2.0,9.947,6.457,4.0,13.0,349.0,16.0,16.0,4.6,1.6,
1186,0.0501471,0.0698963,88.9485,58.3374,-5.84731,39.9,28.6,24.85,26.15,12.78,92.3,0.8,58.79,2.024,2.001,2.0,9.947,6.46,,,,,,,,
1187,-0.0189748,0.0600217,53.4001,-31.5212,-5.84731,40.1,1.9,2.55,25.77,12.76,92.3,0.8,58.78,2.024,2.003,2.0,9.947,6.463,4.0,13.0,349.0,16.0,16.0,4.6,1.6,
1188,0.030398,-0.0485986,83.0238,89.936,-5.84731,40.4,29.55,31.55,25.68,12.74,92.3,0.8,58.7,2.024,1.998,2.0,9.947,6.465,,,,,,,,
1189,0.672245,0.622872,51.4252,53.4001,-5.84731,40.4,16.65,19.2,25.59,12.63,92.3,0.8,58.66,2.023,1.999,2.0,9.947,6.468,4.0,13.0,349.0,16.0,16.0,4.6,1.6,
1190,0.0600217,0.0698963,66.237,75.1242,-4.85986,40.4,23.9,11.0,25.16,12.63,92.3,0.8,58.65,2.023,2.0,2.0,9.947,6.474,,,,,,,,
1191,0.000774297,0.0698963,47.4753,51.4252,-4.85986,40.4,4.45,10.15,24.97,12.58,92.3,0.8,58.66,2.023,2.0,2.0,10.443,6.474,4.0,13.0,349.0,16.0,16.0,4.6,1.6,
1192,0.0501471,0.0797709,58.3374,62.2872,-4.85986,40.4,8.65,13.75,25.11,12.69,92.3,0.8,58.36,2.023,1.999,2.0,10.443,6.477,,,,,,,,
1193,0.030398,0.0501471,48.4628,50.4377,-5.84731,40.4,22.75,17.1,25.34,12.71,92.3,0.8,58.39,2.023,1.999,2.0,10.443,6.48,4.0,13.0,353.0,16.0,16.0,4.6,1.6,
1194,0.119269,0.0600217,55.375,60.3123,-5.84731,40.4,30.8,18.25,25.45,12.65,92.3,0.8,58.39,2.022,1.999,2.0,10.443,6.483,,,,,,,,
1195,0.0600217,0.0106489,88.9485,68.212,-5.84731,40.4,33.45,24.3,25.79,12.54,92.3,0.8,58.33,2.022,2.0,2.0,10.443,6.486,4.0,13.0,353.0,16.0,16.0,4.6,1.6,
1196,-0.00910027,0.0402726,52.4126,54.3876,-5.84731,40.4,12.0,20.1,25.66,12.5,92.3,0.8,58.33,2.022,2.001,2.0,10.443,6.489,,,,,,,,
1197,0.0205234,0.148893,81.0489,94.8733,-5.84731,40.4,46.25,27.15,25.77,12.51,92.3,0.8,58.3,2.022,2.001,2.0,10.443,6.492,4.0,13.0,353.0,16.0,16.0,4.6,1.6,
1198,0.632747,0.435255,49.4503,52.4127,-5.84731,40.4,28.65,14.65,25.87,12.52,92.3,0.8,58.34,2.022,2.002,2.0,10.443,6.494,,,,,,,,
1199,0.0600217,0.0797709,65.2496,84.0113,-5.84731,40.4,34.8,24.85,25.89,12.53,92.3,0.8,58.36,2.021,1.998,2.0,10.443,6.496,4.0,13.0,354.0,16.0,16.0,4.6,1.6,
1200,0.000774297,0.0402726,45.5004,51.4252,-4.85986,40.4,25.45,17.7,26.23,12.62,92.3,0.8,58.3,2.021,1.999,2.0,10.443,6.502,,,,,,,,
1201,0.0501471,0.0501471,57.3499,61.2998,-5.84731,40.4,8.6,2.85,26.62,12.63,92.3,0.8,58.22,2.021,1.996,2.0,10.638,6.503,4.0,13.0,354.0,16.0,16.0,4.6,1.6,
1202,0.030398,0.0698963,47.4753,40.5632,-5.84731,40.4,31.8,22.85,26.59,12.76,92.3,0.8,58.1,2.021,1.999,2.0,10.638,6.505,,,,,,,,
1203,0.129144,0.0501471,54.3876,56.3625,-5.84731,39.9,30.05,24.85,26.99,12.89,92.3,0.8,58.17,2.02,2.0,2.0,10.638,6.508,4.0,13.0,354.0,16.0,16.0,4.6,1.6,
1204,0.0797709,0.000774297,89.936,70.1869,-5.84731,39.9,17.65,11.25,27.15,12.88,92.3,0.8,58.17,2.02,1.999,2.0,10.638,6.511,,,,,,,,
1205,-0.0288494,0.0797709,51.4252,54.3876,-5.84731,40.4,10.8,3.7,26.79,12.88,92.9,0.8,58.01,2.02,1.997,2.0,10.638,6.514,4.0,13.0,353.0,15.0,16.0,4.6,1.6,
1206,0.0205234,-0.0189748,79.074,93.8858,-4.85986,40.4,-2.9,-4.2,26.8,12.98,94.2,0.8,57.83,2.02,2.004,2.0,10.638,6.518,,,,,,,,
1207,0.711743,0.573499,50.4377,39.5757,-5.84731,40.4,53.4,48.15,26.35,12.91,94.9,0.8,57.71,2.02,2.002,2.0,10.638,6.521,4.0,13.0,353.0,15.0,16.0,4.6,1.6,
1208,0.0600217,0.0698963,67.2245,74.1367,-4.85986,40.4,16.25,2.95,26.02,12.94,94.2,0.8,57.57,2.02,2.002,2.0,10.638,6.524,,,,,,,,
1209,-0.00910027,0.030398,44.513,50.4377,-4.85986,40.4,34.45,33.4,25.8,12.94,92.9,0.8,57.57,2.019,1.998,2.0,10.638,6.531,4.0,13.0,353.0,15.0,16.0,4.6,1.6,
1210,0.0501471,0.0600217,57.3499,62.2872,-5.84731,40.4,-7.75,-4.8,25.66,12.94,91.7,0.0,57.57,2.019,2.002,2.0,10.638,6.533,,,,,,,,
1211,0.030398,0.119269,46.4879,50.4377,-5.84731,40.4,29.95,15.15,25.6,12.94,91.7,0.0,57.57,2.019,2.002,2.0,10.81,6.533,4.0,13.0,353.0,15.0,16.0,4.6,1.6,
1212,0.139018,0.09952,58.3374,53.4001,-5.84731,40.4,7.8,4.75,25.7,12.94,91.7,0.0,57.57,2.019,1.999,2.0,10.81,6.535,,,,,,,,
1213,0.0600217,0.247639,84.9987,83.0238,-5.84731,40.8,19.7,14.25,25.63,12.82,91.7,0.0,57.56,2.019,2.004,2.0,10.81,6.539,4.0,13.0,354.0,16.0,16.0,4.6,1.6,
1214,-0.0189748,0.0600217,46.4879,57.3499,-5.84731,40.9,0.4,10.1,26.23,12.87,91.7,0.0,57.65,2.019,1.999,2.0,10.81,6.541,,,,,,,,
1215,0.0501471,0.20814,70.1869,85.9862,-5.84731,40.9,9.05,11.8,26.41,12.69,91.7,0.0,57.67,2.018,2.005,2.0,10.81,6.545,4.0,13.0,354.0,16.0,16.0,4.6,1.6,
1216,-0.038724,-0.107846,48.4628,54.3876,-5.84731,40.9,12.05,24.45,26.44,12.67,91.7,0.0,57.76,2.018,2.0,2.0,10.81,6.547,,,,,,,,
1217,0.0698963,-0.0288494,62.2872,52.4127,-4.85986,40.9,28.85,9.5,26.65,12.61,91.7,0.0,57.93,2.018,2.005,2.0,10.81,6.551,4.0,13.0,354.0,16.0,16.0,4.6,1.6,
1218,0.0106489,0.139018,43.5255,45.5005,-5.84731,40.9,40.7,40.15,26.39,12.28,91.7,0.0,58.0,2.018,1.999,2.0,10.81,6.553,,,,,,,,
1219,0.109395,0.168642,54.3876,57.3499,-5.84731,40.9,-1.75,1.4,25.63,12.26,91.7,0.0,58.03,2.018,2.0,2.0,10.81,6.561,4.0,13.0,351.0,16.0,16.0,4.6,1.6,
1220,0.030398,-0.0288494,81.0489,41.5506,-4.85986,40.9,38.45,33.5,25.52,12.37,91.7,0.0,58.11,2.017,2.002,2.0,10.798,6.563,,,,,,,,
1221,-0.0189748,0.297011,53.4001,55.375,-5.84731,40.9,13.25,10.5,25.6,12.38,91.7,0.0,58.13,2.017,2.002,2.0,10.798,6.563,4.0,13.0,351.0,16.0,16.0,4.6,1.6,
1222,0.0402726,-0.226341,78.0865,95.8608,-4.85986,40.9,7.05,-6.05,25.54,12.42,91.7,0.0,58.24,2.017,2.002,2.0,10.798,6.566,,,,,,,,
1223,0.612998,0.701869,50.4377,52.4127,-4.85986,40.9,-1.2,7.35,25.66,12.42,91.7,0.0,58.6,2.017,2.003,2.0,10.798,6.569,4.0,13.0,351.0,16.0,16.0,4.6,1.6,
1224,0.0600217,-0.24609,68.2119,69.1994,-4.85986,40.9,24.15,9.6,26.0,12.3,91.7,0.0,58.66,2.017,2.001,2.0,10.798,6.572,,,,,,,,
1225,0.000774297,-0.107846,48.4628,50.4377,-4.85986,40.3,8.65,14.65,26.16,12.4,91.7,0.0,58.55,2.017,2.003,2.0,10.798,6.574,4.0,13.0,351.0,16.0,16.0,4.6,1.6,
1226,0.0501471,-0.0979714,58.3374,59.3249,-4.85986,39.5,21.35,11.3,26.36,12.61,91.7,0.0,58.35,2.017,2.003,2.0,10.798,6.577,,,,,,,,
1227,0.0402726,-0.0584731,43.5255,71.1743,-4.85986,38.5,32.0,28.75,26.68,12.78,92.9,0.0,58.36,2.017,2.004,2.0,10.798,6.58,4.0,13.0,354.0,15.0,16.0,4.6,1.6,
1228,0.129144,0.188391,55.375,82.0364,-5.84731,38.4,28.15,22.95,26.55,12.57,94.2,0.0,58.44,2.017,2.003,2.0,10.798,6.583,,,,,,,,
1229,0.0501471,0.030398,92.8984,90.9235,-5.84731,40.7,17.75,14.75,26.52,12.6,94.2,0.0,58.46,2.016,1.996,2.0,10.798,6.59,4.0,13.0,354.0,15.0,16.0,4.6,1.6,
1230,-0.038724,-0.038724,47.4753,99.8106,-5.84731,38.7,13.05,13.15,26.49,12.49,94.2,0.0,58.55,2.016,2.001,2.0,10.798,6.592,,,,,,,,
1231,0.0501471,0.0205234,76.1116,40.5632,-5.84731,39.5,21.75,15.2,26.53,12.59,94.2,0.0,58.44,2.016,2.001,2.0,10.85,6.592,4.0,13.0,354.0,15.0,16.0,4.6,1.6,
1232,-0.0485986,0.000774297,46.4879,49.4503,-5.84731,40.9,-0.95,11.65,26.76,12.56,94.2,0.0,58.43,2.016,2.002,2.0,10.85,6.595,,,,,,,,
1233,0.0600217,-0.0782223,59.3248,51.4252,-4.85986,40.9,20.4,12.05,27.45,12.6,94.2,0.0,58.27,2.016,2.005,2.0,10.85,6.599,4.0,13.0,354.0,16.0,16.0,4.6,1.6,
1234,0.0106489,0.178517,46.4879,53.4001,-6.83477,40.9,13.7,3.05,27.58,12.71,94.2,0.0,58.26,2.016,2.0,2.0,10.85,6.601,,,,,,,,
1235,0.119269,-0.0683477,57.3499,207.443,-4.85986,41.1,11.65,20.2,27.38,12.85,94.2,0.0,58.26,2.016,2.005,2.0,10.85,6.605,4.0,13.0,354.0,16.0,16.0,4.6,1.6,
1236,0.030398,0.000774297,90.9235,12.9144,-5.84731,41.6,7.35,-0.4,27.16,12.99,94.2,0.0,58.11,2.015,2.003,2.0,10.85,6.608,,,,,,,,
1237,-0.00910027,-0.107846,50.4377,-45.3456,-5.84731,41.6,30.1,30.65,31.65,13.05,94.2,0.0,58.05,2.015,2.003,2.0,10.85,6.611,4.0,13.0,354.0,16.0,16.0,4.6,1.6,
1238,0.0402726,-0.176968,74.1367,-40.4083,-5.84731,41.6,6.6,6.0,33.35,13.05,94.2,0.8,57.96,2.015,2.003,2.0,10.85,6.614,,,,,,,,
1239,-0.038724,-0.0189748,49.4503,221.268,-5.84731,41.6,11.35,10.6,33.69,13.08,93.6,0.8,57.96,2.015,2.002,2.0,10.85,6.622,4.0,13.0,354.0,16.0,16.0,4.6,1.6,
1240,0.0698963,0.09952,63.2747,213.368,-5.84731,41.6,10.6,18.9,34.26,13.08,92.3,1.7,57.96,2.015,2.0,2.0,10.899,6.623,,,,,,,,
1241,0.000774297,0.0797709,44.513,211.393,-5.84731,41.3,26.85,17.7,34.29,13.08,91.7,1.7,57.96,2.015,2.0,2.0,10.899,6.623,4.0,13.0,353.0,16.0,16.0,4.6,1.6,
1242,0.09952,0.0600217,55.375,244.967,-5.84731,41.3,36.1,21.75,29.25,12.98,91.7,1.7,57.99,2.015,2.001,2.0,10.899,6.625,,,,,,,,
1243,0.0402726,0.0896454,67.2245,244.967,-5.84731,41.3,14.25,13.15,26.74,13.08,91.7,1.7,57.99,2.015,2.001,2.0,10.899,6.628,4.0,13.0,353.0,16.0,16.0,4.6,1.6,
1244,0.0205234,0.0402726,63.2747,242.004,-5.84731,41.3,19.65,23.6,26.5,13.2,91.7,1.7,58.02,2.014,1.999,2.0,10.899,6.631,,,,,,,,
1245,0.0402726,-0.0782223,84.0113,244.967,-5.84731,41.3,30.7,24.95,26.22,13.12,91.7,1.7,58.01,2.014,2.0,2.0,10.899,6.634,4.0,13.0,353.0,16.0,16.0,4.6,1.6,
1246,-0.00910027,0.0106489,49.4503,239.042,-5.84731,41.3,21.8,9.3,26.11,13.11,91.7,1.7,57.88,2.014,1.999,2.0,10.899,6.637,,,,,,,,
1247,0.0402726,0.0600217,71.1743,237.067,-5.84731,41.3,37.3,25.35,26.55,13.26,91.7,1.7,57.88,2.014,1.999,2.0,10.899,6.64,4.0,13.0,356.0,16.0,16.0,4.6,1.6,
1248,-0.0288494,0.0501471,49.4503,233.117,-5.84731,41.3,-5.05,1.2,26.83,13.25,91.7,1.7,57.77,2.014,1.998,2.0,10.899,6.643,,,,,,,,
1249,0.0501471,0.198266,64.2621,233.117,-5.84731,41.3,26.0,11.65,26.68,13.31,91.7,1.7,57.63,2.013,2.0,2.0,10.899,6.652,4.0,13.0,356.0,16.0,16.0,4.6,1.6,
1250,0.0106489,0.000774297,46.4879,230.155,-4.85986,41.3,30.05,20.25,26.86,13.42,91.7,1.7,57.61,2.013,2.0,2.0,11.177,6.652,,,,,,,,
1251,0.09952,0.119269,54.3876,142.271,-5.84731,41.3,10.35,10.85,27.02,13.48,91.7,1.7,57.64,2.013,2.003,2.0,11.177,6.654,4.0,13.0,356.0,16.0,16.0,4.6,1.6,
1252,0.0501471,0.237764,69.1994,67.2245,-6.83477,40.9,32.55,30.1,26.93,13.28,91.7,1.7,57.72,2.013,2.0,2.0,11.177,6.657,,,,,,,,
1253,0.0402726,0.0501471,55.375,61.2998,-5.84731,40.9,34.35,18.9,27.41,13.45,91.7,1.7,57.73,2.013,2.001,2.0,11.177,6.66,4.0,13.0,353.0,16.0,16.0,4.6,1.6,
1254,0.0501471,0.0501471,87.9611,92.8984,-5.84731,40.9,-9.5,-10.6,27.38,13.46,91.0,1.7,57.71,2.013,1.998,2.0,11.177,6.661,,,,,,,,
1255,-0.0288494,0.0106489,48.4628,42.5381,-5.84731,40.9,12.2,9.25,27.34,13.46,89.7,1.7,57.71,2.013,2.001,2.0,11.177,6.665,4.0,13.0,353.0,16.0,16.0,4.6,1.6,
1256,0.0501471,0.0402726,70.1869,88.9486,-4.85986,40.9,21.05,3.2,28.16,13.41,89.1,2.5,57.61,2.013,2.001,2.0,11.177,6.668,,,,,,,,
1257,0.148893,-0.0189748,49.4503,60.3123,-5.84731,40.9,32.55,24.3,29.44,13.52,89.1,2.5,57.12,2.013,1.998,2.0,11.177,6.671,4.0,13.0,353.0,16.0,16.0,4.6,1.6,
1258,0.0600217,0.0698963,69.1994,66.2371,-5.84731,40.9,9.25,-1.5,30.09,13.55,89.1,2.5,57.2,2.013,2.003,2.0,11.177,6.675,,,,,,,,
1259,0.000774297,0.218015,45.5004,50.4377,-5.84731,40.9,14.4,-1.95,31.68,13.61,89.1,2.5,57.22,2.012,1.998,2.0,11.177,6.682,4.0,13.0,356.0,16.0,16.0,4.6,1.6,
1260,0.0501471,0.139018,58.3374,60.3123,-4.85986,40.5,42.85,27.3,31.64,13.42,89.1,2.5,57.4,2.012,2.002,2.0,11.412,6.685,,,,,,,,
1261,0.0106489,0.0106489,39.5757,41.5506,-4.85986,40.5,21.25,10.55,30.79,13.43,89.1,2.5,57.32,2.012,2.002,2.0,11.412,6.685,4.0,13.0,356.0,16.0,16.0,4.6,1.6,
1262,0.119269,0.0896454,55.375,55.375,-5.84731,42.1,42.65,30.3,29.18,13.4,89.1,2.5,57.77,2.012,1.999,2.0,11.412,6.687,,,,,,,,
1263,0.0501471,0.0501471,80.0614,80.0614,-4.85986,42.9,8.25,7.85,27.91,13.55,89.1,2.5,57.68,2.012,2.004,2.0,11.412,6.691,4.0,13.0,356.0,16.0,16.0,4.6,1.6,
1264,-0.0189748,0.0106489,50.4377,50.4377,-5.84731,42.9,16.9,10.6,26.24,13.53,89.1,2.5,57.77,2.012,1.998,2.0,11.412,6.693,,,,,,,,
1265,0.030398,-0.0189748,78.0865,79.074,-4.85986,42.5,21.95,14.45,26.38,13.42,89.1,2.5,58.0,2.012,2.001,2.0,11.412,6.697,4.0,13.0,356.0,16.0,16.0,4.6,1.6,
1266,0.514252,0.534001,49.4503,50.4377,-5.84731,42.5,-22.3,21.75,27.68,13.34,89.1,2.5,58.12,2.012,2.002,2.0,11.412,6.7,,,,,,,,
1267,0.0501471,0.0698963,74.1367,75.1242,-5.84731,43.3,-141.35,14.5,31.83,13.48,89.1,2.5,58.08,2.012,2.002,2.0,11.412,6.703,4.0,13.0,344.0,15.0,16.0,4.6,1.6,
1268,0.000774297,0.0501471,47.4753,46.4879,-5.84731,43.3,33.15,18.65,34.52,13.37,89.7,2.5,58.07,2.011,2.001,2.0,11.412,6.706,,,,,,,,
1269,0.0600217,0.0600217,57.3499,59.3249,-5.84731,43.3,26.05,4.0,35.18,13.37,89.7,2.5,58.07,2.011,2.0,2.0,11.412,6.714,4.0,13.0,344.0,15.0,16.0,4.6,1.6,
1270,0.000774297,0.0600217,45.5004,44.513,-5.84731,43.7,24.5,16.35,34.91,13.37,89.7,2.6,58.07,2.011,2.001,2.0,11.377,6.716,,,,,,,,
1271,0.09952,0.09952,55.375,53.4001,-5.84731,44.2,26.3,16.2,33.71,13.37,89.7,2.6,58.07,2.011,2.001,2.0,11.377,6.716,4.0,13.0,344.0,15.0,16.0,4.6,1.6,
1272,0.030398,0.0797709,72.1618,63.2747,-5.84731,44.1,6.8,7.55,29.56,13.37,89.7,2.6,58.07,2.011,2.004,2.0,11.377,6.719,,,,,,,,
1273,0.000774297,0.0205234,51.4252,50.4377,-4.85986,44.2,21.9,14.85,27.06,13.3,89.7,3.4,58.03,2.011,2.002,2.0,11.377,6.722,4.0,13.0,354.0,15.0,16.0,4.6,1.6,
1274,0.0501471,0.000774297,84.0113,83.0238,-4.85986,44.7,41.95,25.4,26.35,13.12,89.7,3.4,58.01,2.011,2.002,2.0,11.377,6.725,,,,,,,,
1275,0.000774297,0.0698963,50.4377,51.4252,-5.84731,43.7,-5.25,-4.15,26.74,12.86,89.7,3.4,57.97,2.011,2.006,2.0,11.377,6.729,4.0,13.0,354.0,15.0,16.0,4.6,1.6,
1276,0.0501471,0.0600217,73.1492,84.0113,-5.84731,42.5,25.45,18.7,26.61,12.82,89.7,3.4,58.0,2.011,2.004,2.0,11.377,6.732,,,,,,,,
1277,-0.0189748,-0.0189748,48.4628,48.4628,-5.84731,41.3,4.05,3.25,26.94,12.72,89.7,3.4,58.02,2.011,2.003,2.0,11.377,6.735,4.0,13.0,354.0,15.0,16.0,4.6,1.6,
1278,0.0501471,0.0698963,59.3248,59.3249,-4.85986,40.1,25.45,21.25,27.12,12.85,89.7,3.4,58.02,2.011,2.001,2.0,11.377,6.738,,,,,,,,
1279,0.000774297,0.0797709,45.5004,45.5005,-5.84731,40.1,23.1,10.4,27.2,12.82,89.7,3.4,57.99,2.01,2.001,2.0,11.377,6.746,4.0,13.0,354.0,15.0,16.0,4.6,1.6,
1280,0.0797709,0.0797709,54.3876,51.4252,-4.85986,40.1,13.25,14.55,26.82,12.65,89.7,3.4,58.12,2.01,2.001,2.0,11.394,6.746,,,,,,,,
1281,0.0402726,0.0600217,58.3374,47.4754,-4.85986,40.0,3.15,23.15,29.4,12.53,89.7,3.4,58.17,2.01,2.005,2.0,11.394,6.748,4.0,13.0,351.0,16.0,16.0,4.6,1.6,
1282,0.0501471,0.139018,48.4628,51.4252,-4.85986,40.0,19.55,2.6,31.56,12.75,89.7,3.4,58.11,2.01,2.002,2.0,11.394,6.751,,,,,,,,
